domain,cause,sex,age_group,indicator,year,value
SAN021200,Sifilis,Barbati,18-19 ani,La 100000 locuitori,2014,121.0
SAN021200,Sifilis,Barbati,20-29 ani,Incidenta (caz nou),2014,422.0
SAN021200,Sifilis,Barbati,20-29 ani,La 100000 locuitori,2014,175.4
SAN021200,Sifilis,Barbati,30-39 ani,Incidenta (caz nou),2014,234.0
SAN021200,Sifilis,Barbati,30-39 ani,La 100000 locuitori,2014,115.9
SAN021200,Sifilis,Barbati,40 ani si peste,Incidenta (caz nou),2014,300.0
SAN021200,Sifilis,Barbati,40 ani si peste,La 100000 locuitori,2014,52.5
SAN021200,Sifilis,Barbati,Grupe de virsta - total,Incidenta (caz nou),2014,1035.0
SAN021200,Sifilis,Barbati,Grupe de virsta - total,La 100000 locuitori,2014,75.4
SAN021200,Sifilis,Femei,0-14 ani,Incidenta (caz nou),2014,17.0
SAN021200,Sifilis,Femei,0-14 ani,La 100000 locuitori,2014,6.8
SAN021200,Sifilis,Femei,15-17 ani,Incidenta (caz nou),2014,59.0
SAN021200,Sifilis,Femei,15-17 ani,La 100000 locuitori,2014,115.1
SAN021200,Sifilis,Femei,18-19 ani,Incidenta (caz nou),2014,86.0
SAN021200,Sifilis,Femei,18-19 ani,La 100000 locuitori,2014,213.2
SAN021200,Sifilis,Femei,20-29 ani,Incidenta (caz nou),2014,348.0
SAN021200,Sifilis,Femei,20-29 ani,La 100000 locuitori,2014,146.5
SAN021200,Sifilis,Femei,30-39 ani,Incidenta (caz nou),2014,135.0
SAN021200,Sifilis,Femei,30-39 ani,La 100000 locuitori,2014,66.8
SAN021200,Sifilis,Femei,40 ani si peste,Incidenta (caz nou),2014,175.0
SAN021200,Sifilis,Femei,40 ani si peste,La 100000 locuitori,2014,24.8
SAN021200,Sifilis,Femei,Grupe de virsta - total,Incidenta (caz nou),2014,820.0
SAN021200,Sifilis,Femei,Grupe de virsta - total,La 100000 locuitori,2014,55.2
SAN021200,Sifilis,Ambele sexe,0-14 ani,Incidenta (caz nou),2015,34.0
SAN021200,Sifilis,Ambele sexe,0-14 ani,La 100000 locuitori,2015,6.6
SAN021200,Sifilis,Ambele sexe,15-17 ani,Incidenta (caz nou),2015,93.0
SAN021200,Sifilis,Ambele sexe,15-17 ani,La 100000 locuitori,2015,95.5
SAN021200,Sifilis,Ambele sexe,18-19 ani,Incidenta (caz nou),2015,113.0
SAN021200,Sifilis,Ambele sexe,18-19 ani,La 100000 locuitori,2015,151.1
SAN021200,Sifilis,Ambele sexe,20-29 ani,Incidenta (caz nou),2015,786.0
SAN021200,Sifilis,Ambele sexe,20-29 ani,La 100000 locuitori,2015,170.1
SAN021200,Sifilis,Ambele sexe,30-39 ani,Incidenta (caz nou),2015,404.0
SAN021200,Sifilis,Ambele sexe,30-39 ani,La 100000 locuitori,2015,98.4
SAN021200,Sifilis,Ambele sexe,40 ani si peste,Incidenta (caz nou),2015,482.0
SAN021200,Sifilis,Ambele sexe,40 ani si peste,La 100000 locuitori,2015,37.7
SAN021200,Sifilis,Ambele sexe,Grupe de virsta - total,Incidenta (caz nou),2015,1912.0
SAN021200,Sifilis,Ambele sexe,Grupe de virsta - total,La 100000 locuitori,2015,67.4
SAN021200,Sifilis,Barbati,0-14 ani,Incidenta (caz nou),2015,15.0
SAN021200,Sifilis,Barbati,0-14 ani,La 100000 locuitori,2015,5.7
SAN021200,Sifilis,Barbati,15-17 ani,Incidenta (caz nou),2015,19.0
SAN021200,Sifilis,Barbati,15-17 ani,La 100000 locuitori,2015,38.0
SAN021200,Sifilis,Barbati,18-19 ani,Incidenta (caz nou),2015,47.0
SAN021200,Sifilis,Barbati,18-19 ani,La 100000 locuitori,2015,123.4
SAN021200,Sifilis,Barbati,20-29 ani,Incidenta (caz nou),2015,447.0
SAN021200,Sifilis,Barbati,20-29 ani,La 100000 locuitori,2015,191.6
SAN021200,Sifilis,Barbati,30-39 ani,Incidenta (caz nou),2015,246.0
SAN021200,Sifilis,Barbati,30-39 ani,La 100000 locuitori,2015,119.4
SAN021200,Sifilis,Barbati,40 ani si peste,Incidenta (caz nou),2015,301.0
SAN021200,Sifilis,Barbati,40 ani si peste,La 100000 locuitori,2015,52.5
SAN021200,Sifilis,Barbati,Grupe de virsta - total,Incidenta (caz nou),2015,1075.0
SAN021200,Sifilis,Barbati,Grupe de virsta - total,La 100000 locuitori,2015,78.8
SAN021200,Sifilis,Femei,0-14 ani,Incidenta (caz nou),2015,19.0
SAN021200,Sifilis,Femei,0-14 ani,La 100000 locuitori,2015,7.6
SAN021200,Sifilis,Femei,15-17 ani,Incidenta (caz nou),2015,74.0
SAN021200,Sifilis,Femei,15-17 ani,La 100000 locuitori,2015,156.4
SAN021200,Sifilis,Femei,18-19 ani,Incidenta (caz nou),2015,66.0
SAN021200,Sifilis,Femei,18-19 ani,La 100000 locuitori,2015,179.8
SAN021200,Sifilis,Femei,20-29 ani,Incidenta (caz nou),2015,339.0
SAN021200,Sifilis,Femei,20-29 ani,La 100000 locuitori,2015,148.2
SAN021200,Sifilis,Femei,30-39 ani,Incidenta (caz nou),2015,158.0
SAN021200,Sifilis,Femei,30-39 ani,La 100000 locuitori,2015,77.3
SAN021200,Sifilis,Femei,40 ani si peste,Incidenta (caz nou),2015,181.0
SAN021200,Sifilis,Femei,40 ani si peste,La 100000 locuitori,2015,25.6
SAN021200,Sifilis,Femei,Grupe de virsta - total,Incidenta (caz nou),2015,837.0
SAN021200,Sifilis,Femei,Grupe de virsta - total,La 100000 locuitori,2015,56.9
SAN021200,Sifilis,Ambele sexe,0-14 ani,Incidenta (caz nou),2016,26.0
SAN021200,Sifilis,Ambele sexe,0-14 ani,La 100000 locuitori,2016,5.1
SAN021200,Sifilis,Ambele sexe,15-17 ani,Incidenta (caz nou),2016,73.0
SAN021200,Sifilis,Ambele sexe,15-17 ani,La 100000 locuitori,2016,79.5
SAN021200,Sifilis,Ambele sexe,18-19 ani,Incidenta (caz nou),2016,103.0
SAN021200,Sifilis,Ambele sexe,18-19 ani,La 100000 locuitori,2016,151.7
SAN021200,Sifilis,Ambele sexe,20-29 ani,Incidenta (caz nou),2016,640.0
SAN021200,Sifilis,Ambele sexe,20-29 ani,La 100000 locuitori,2016,146.5
SAN021200,Sifilis,Ambele sexe,30-39 ani,Incidenta (caz nou),2016,398.0
SAN021200,Sifilis,Ambele sexe,30-39 ani,La 100000 locuitori,2016,95.9
SAN021200,Sifilis,Ambele sexe,40 ani si peste,Incidenta (caz nou),2016,338.0
SAN021200,Sifilis,Ambele sexe,40 ani si peste,La 100000 locuitori,2016,26.4
SAN021200,Sifilis,Ambele sexe,Grupe de virsta - total,Incidenta (caz nou),2016,1578.0
SAN021200,Sifilis,Ambele sexe,Grupe de virsta - total,La 100000 locuitori,2016,56.3
SAN021200,Sifilis,Barbati,0-14 ani,Incidenta (caz nou),2016,14.0
SAN021200,Sifilis,Barbati,0-14 ani,La 100000 locuitori,2016,5.3
SAN021200,Sifilis,Barbati,15-17 ani,Incidenta (caz nou),2016,15.0
SAN021200,Sifilis,Barbati,15-17 ani,La 100000 locuitori,2016,31.7
SAN021200,Sifilis,Barbati,18-19 ani,Incidenta (caz nou),2016,44.0
SAN021200,Sifilis,Barbati,18-19 ani,La 100000 locuitori,2016,126.3
SAN021200,Sifilis,Barbati,20-29 ani,Incidenta (caz nou),2016,382.0
SAN021200,Sifilis,Barbati,20-29 ani,La 100000 locuitori,2016,173.4
SAN021200,Sifilis,Barbati,30-39 ani,Incidenta (caz nou),2016,238.0
SAN021200,Sifilis,Barbati,30-39 ani,La 100000 locuitori,2016,114.4
SAN021200,Sifilis,Barbati,40 ani si peste,Incidenta (caz nou),2016,215.0
SAN021200,Sifilis,Barbati,40 ani si peste,La 100000 locuitori,2016,37.5
SAN021200,Sifilis,Barbati,Grupe de virsta - total,Incidenta (caz nou),2016,908.0
SAN021200,Sifilis,Barbati,Grupe de virsta - total,La 100000 locuitori,2016,67.4
SAN021200,Sifilis,Femei,0-14 ani,Incidenta (caz nou),2016,12.0
SAN021200,Sifilis,Femei,0-14 ani,La 100000 locuitori,2016,4.8
SAN021200,Sifilis,Femei,15-17 ani,Incidenta (caz nou),2016,58.0
SAN021200,Sifilis,Femei,15-17 ani,La 100000 locuitori,2016,130.2
SAN021200,Sifilis,Femei,18-19 ani,Incidenta (caz nou),2016,59.0
SAN021200,Sifilis,Femei,18-19 ani,La 100000 locuitori,2016,178.5
SAN021200,Sifilis,Femei,20-29 ani,Incidenta (caz nou),2016,258.0
SAN021200,Sifilis,Femei,20-29 ani,La 100000 locuitori,2016,119.2
SAN021200,Sifilis,Femei,30-39 ani,Incidenta (caz nou),2016,160.0
SAN021200,Sifilis,Femei,30-39 ani,La 100000 locuitori,2016,77.3
SAN021200,Sifilis,Femei,40 ani si peste,Incidenta (caz nou),2016,123.0
SAN021200,Sifilis,Femei,40 ani si peste,La 100000 locuitori,2016,17.4
SAN021200,Sifilis,Femei,Grupe de virsta - total,Incidenta (caz nou),2016,670.0
SAN021200,Sifilis,Femei,Grupe de virsta - total,La 100000 locuitori,2016,46.0
SAN021200,Sifilis,Ambele sexe,0-14 ani,Incidenta (caz nou),2017,11.0
SAN021200,Sifilis,Ambele sexe,0-14 ani,La 100000 locuitori,2017,2.2
SAN021200,Sifilis,Ambele sexe,15-17 ani,Incidenta (caz nou),2017,53.0
SAN021200,Sifilis,Ambele sexe,15-17 ani,La 100000 locuitori,2017,60.2
SAN021200,Sifilis,Ambele sexe,18-19 ani,Incidenta (caz nou),2017,99.0
SAN021200,Sifilis,Ambele sexe,18-19 ani,La 100000 locuitori,2017,162.2
SAN021200,Sifilis,Ambele sexe,20-29 ani,Incidenta (caz nou),2017,522.0
SAN021200,Sifilis,Ambele sexe,20-29 ani,La 100000 locuitori,2017,129.2
SAN021200,Sifilis,Ambele sexe,30-39 ani,Incidenta (caz nou),2017,339.0
SAN021200,Sifilis,Ambele sexe,30-39 ani,La 100000 locuitori,2017,81.4
SAN021200,Sifilis,Ambele sexe,40 ani si peste,Incidenta (caz nou),2017,335.0
SAN021200,Sifilis,Ambele sexe,40 ani si peste,La 100000 locuitori,2017,26.3
SAN021200,Sifilis,Ambele sexe,Grupe de virsta - total,Incidenta (caz nou),2017,1359.0
SAN021200,Sifilis,Ambele sexe,Grupe de virsta - total,La 100000 locuitori,2017,49.3
SAN021200,Sifilis,Barbati,0-14 ani,Incidenta (caz nou),2017,5.0
SAN021200,Sifilis,Barbati,0-14 ani,La 100000 locuitori,2017,1.9
SAN021200,Sifilis,Barbati,15-17 ani,Incidenta (caz nou),2017,13.0
SAN021200,Sifilis,Barbati,15-17 ani,La 100000 locuitori,2017,28.6
SAN021200,Sifilis,Barbati,18-19 ani,Incidenta (caz nou),2017,31.0
SAN021200,Sifilis,Barbati,18-19 ani,La 100000 locuitori,2017,98.9
SAN021200,Sifilis,Barbati,20-29 ani,Incidenta (caz nou),2017,285.0
SAN021200,Sifilis,Barbati,20-29 ani,La 100000 locuitori,2017,140.8
SAN021200,Sifilis,Barbati,30-39 ani,Incidenta (caz nou),2017,201.0
SAN021200,Sifilis,Barbati,30-39 ani,La 100000 locuitori,2017,96.8
SAN021200,Sifilis,Barbati,40 ani si peste,Incidenta (caz nou),2017,203.0
SAN021200,Sifilis,Barbati,40 ani si peste,La 100000 locuitori,2017,35.6
SAN021200,Sifilis,Barbati,Grupe de virsta - total,Incidenta (caz nou),2017,738.0
SAN021200,Sifilis,Barbati,Grupe de virsta - total,La 100000 locuitori,2017,55.9
SAN021200,Sifilis,Femei,0-14 ani,Incidenta (caz nou),2017,6.0
SAN021200,Sifilis,Femei,0-14 ani,La 100000 locuitori,2017,2.4
SAN021200,Sifilis,Femei,15-17 ani,Incidenta (caz nou),2017,40.0
SAN021200,Sifilis,Femei,15-17 ani,La 100000 locuitori,2017,93.9
SAN021200,Sifilis,Femei,18-19 ani,Incidenta (caz nou),2017,68.0
SAN021200,Sifilis,Femei,18-19 ani,La 100000 locuitori,2017,228.9
SAN021200,Sifilis,Femei,20-29 ani,Incidenta (caz nou),2017,237.0
SAN021200,Sifilis,Femei,20-29 ani,La 100000 locuitori,2017,117.7
SAN021200,Sifilis,Femei,30-39 ani,Incidenta (caz nou),2017,138.0
SAN021200,Sifilis,Femei,30-39 ani,La 100000 locuitori,2017,66.1
SAN021200,Sifilis,Femei,40 ani si peste,Incidenta (caz nou),2017,132.0
SAN021200,Sifilis,Femei,40 ani si peste,La 100000 locuitori,2017,18.7
SAN021200,Sifilis,Femei,Grupe de virsta - total,Incidenta (caz nou),2017,621.0
SAN021200,Sifilis,Femei,Grupe de virsta - total,La 100000 locuitori,2017,43.3
SAN021200,Sifilis,Ambele sexe,0-14 ani,Incidenta (caz nou),2018,10.0
SAN021200,Sifilis,Ambele sexe,0-14 ani,La 100000 locuitori,2018,2.0
SAN021200,Sifilis,Ambele sexe,15-17 ani,Incidenta (caz nou),2018,56.0
SAN021200,Sifilis,Ambele sexe,15-17 ani,La 100000 locuitori,2018,65.8
SAN021200,Sifilis,Ambele sexe,18-19 ani,Incidenta (caz nou),2018,85.0
SAN021200,Sifilis,Ambele sexe,18-19 ani,La 100000 locuitori,2018,148.9
SAN021200,Sifilis,Ambele sexe,20-29 ani,Incidenta (caz nou),2018,563.0
SAN021200,Sifilis,Ambele sexe,20-29 ani,La 100000 locuitori,2018,151.6
SAN021200,Sifilis,Ambele sexe,30-39 ani,Incidenta (caz nou),2018,363.0
SAN021200,Sifilis,Ambele sexe,30-39 ani,La 100000 locuitori,2018,87.1
SAN021200,Sifilis,Ambele sexe,40 ani si peste,Incidenta (caz nou),2018,403.0
SAN021200,Sifilis,Ambele sexe,40 ani si peste,La 100000 locuitori,2018,31.7
SAN021200,Sifilis,Ambele sexe,Grupe de virsta - total,Incidenta (caz nou),2018,1480.0
SAN021200,Sifilis,Ambele sexe,Grupe de virsta - total,La 100000 locuitori,2018,54.7
SAN021200,Sifilis,Barbati,0-14 ani,Incidenta (caz nou),2018,5.0
SAN021200,Sifilis,Barbati,0-14 ani,La 100000 locuitori,2018,1.9
SAN021200,Sifilis,Barbati,15-17 ani,Incidenta (caz nou),2018,14.0
SAN021200,Sifilis,Barbati,15-17 ani,La 100000 locuitori,2018,31.8
SAN021200,Sifilis,Barbati,18-19 ani,Incidenta (caz nou),2018,36.0
SAN021200,Sifilis,Barbati,18-19 ani,La 100000 locuitori,2018,123.3
SAN021200,Sifilis,Barbati,20-29 ani,Incidenta (caz nou),2018,292.0
SAN021200,Sifilis,Barbati,20-29 ani,La 100000 locuitori,2018,157.3
SAN021200,Sifilis,Barbati,30-39 ani,Incidenta (caz nou),2018,208.0
SAN021200,Sifilis,Barbati,30-39 ani,La 100000 locuitori,2018,100.4
SAN021200,Sifilis,Barbati,40 ani si peste,Incidenta (caz nou),2018,248.0
SAN021200,Sifilis,Barbati,40 ani si peste,La 100000 locuitori,2018,43.7
SAN021200,Sifilis,Barbati,Grupe de virsta - total,Incidenta (caz nou),2018,803.0
SAN021200,Sifilis,Barbati,Grupe de virsta - total,La 100000 locuitori,2018,62.1
SAN021200,Sifilis,Femei,0-14 ani,Incidenta (caz nou),2018,5.0
SAN021200,Sifilis,Femei,0-14 ani,La 100000 locuitori,2018,2.0
SAN021200,Sifilis,Femei,15-17 ani,Incidenta (caz nou),2018,42.0
SAN021200,Sifilis,Femei,15-17 ani,La 100000 locuitori,2018,102.2
SAN021200,Sifilis,Femei,18-19 ani,Incidenta (caz nou),2018,49.0
SAN021200,Sifilis,Femei,18-19 ani,La 100000 locuitori,2018,175.9
SAN021200,Sifilis,Femei,20-29 ani,Incidenta (caz nou),2018,271.0
SAN021200,Sifilis,Femei,20-29 ani,La 100000 locuitori,2018,145.9
SAN021200,Sifilis,Femei,30-39 ani,Incidenta (caz nou),2018,155.0
SAN021200,Sifilis,Femei,30-39 ani,La 100000 locuitori,2018,74.0
SAN021200,Sifilis,Femei,40 ani si peste,Incidenta (caz nou),2018,155.0
SAN021200,Sifilis,Femei,40 ani si peste,La 100000 locuitori,2018,22.0
SAN021200,Sifilis,Femei,Grupe de virsta - total,Incidenta (caz nou),2018,677.0
SAN021200,Sifilis,Femei,Grupe de virsta - total,La 100000 locuitori,2018,47.9
SAN021200,Sifilis,Ambele sexe,0-14 ani,Incidenta (caz nou),2019,13.0
SAN021200,Sifilis,Ambele sexe,0-14 ani,La 100000 locuitori,2019,2.6
SAN021200,Sifilis,Ambele sexe,15-17 ani,Incidenta (caz nou),2019,58.0
SAN021200,Sifilis,Ambele sexe,15-17 ani,La 100000 locuitori,2019,69.5
SAN021200,Sifilis,Ambele sexe,18-19 ani,Incidenta (caz nou),2019,75.0
SAN021200,Sifilis,Ambele sexe,18-19 ani,La 100000 locuitori,2019,136.0
SAN021200,Sifilis,Ambele sexe,20-29 ani,Incidenta (caz nou),2019,451.0
SAN021200,Sifilis,Ambele sexe,20-29 ani,La 100000 locuitori,2019,131.6
SAN021200,Sifilis,Ambele sexe,30-39 ani,Incidenta (caz nou),2019,364.0
SAN021200,Sifilis,Ambele sexe,30-39 ani,La 100000 locuitori,2019,87.6
SAN021200,Sifilis,Ambele sexe,40 ani si peste,Incidenta (caz nou),2019,482.0
SAN021200,Sifilis,Ambele sexe,40 ani si peste,La 100000 locuitori,2019,37.9
SAN021200,Sifilis,Ambele sexe,Grupe de virsta - total,Incidenta (caz nou),2019,1443.0
SAN021200,Sifilis,Ambele sexe,Grupe de virsta - total,La 100000 locuitori,2019,54.2
SAN021200,Sifilis,Barbati,0-14 ani,Incidenta (caz nou),2019,4.0
SAN021200,Sifilis,Barbati,0-14 ani,La 100000 locuitori,2019,1.6
SAN021200,Sifilis,Barbati,15-17 ani,Incidenta (caz nou),2019,10.0
SAN021200,Sifilis,Barbati,15-17 ani,La 100000 locuitori,2019,23.2
SAN021200,Sifilis,Barbati,18-19 ani,Incidenta (caz nou),2019,19.0
SAN021200,Sifilis,Barbati,18-19 ani,La 100000 locuitori,2019,67.0
SAN021200,Sifilis,Barbati,20-29 ani,Incidenta (caz nou),2019,257.0
SAN021200,Sifilis,Barbati,20-29 ani,La 100000 locuitori,2019,149.7
SAN021200,Sifilis,Barbati,30-39 ani,Incidenta (caz nou),2019,200.0
SAN021200,Sifilis,Barbati,30-39 ani,La 100000 locuitori,2019,96.6
SAN021200,Sifilis,Barbati,40 ani si peste,Incidenta (caz nou),2019,293.0
SAN021200,Sifilis,Barbati,40 ani si peste,La 100000 locuitori,2019,51.6
SAN021200,Sifilis,Barbati,Grupe de virsta - total,Incidenta (caz nou),2019,783.0
SAN021200,Sifilis,Barbati,Grupe de virsta - total,La 100000 locuitori,2019,61.6
SAN021200,Sifilis,Femei,0-14 ani,Incidenta (caz nou),2019,9.0
SAN021200,Sifilis,Femei,0-14 ani,La 100000 locuitori,2019,3.7
SAN021200,Sifilis,Femei,15-17 ani,Incidenta (caz nou),2019,48.0
SAN021200,Sifilis,Femei,15-17 ani,La 100000 locuitori,2019,118.9
SAN021200,Sifilis,Femei,18-19 ani,Incidenta (caz nou),2019,56.0
SAN021200,Sifilis,Femei,18-19 ani,La 100000 locuitori,2019,209.0
SAN021200,Sifilis,Femei,20-29 ani,Incidenta (caz nou),2019,194.0
SAN021200,Sifilis,Femei,20-29 ani,La 100000 locuitori,2019,113.5
SAN021200,Sifilis,Femei,30-39 ani,Incidenta (caz nou),2019,164.0
SAN021200,Sifilis,Femei,30-39 ani,La 100000 locuitori,2019,78.6
SAN021200,Sifilis,Femei,40 ani si peste,Incidenta (caz nou),2019,189.0
SAN021200,Sifilis,Femei,40 ani si peste,La 100000 locuitori,2019,26.8
SAN021200,Sifilis,Femei,Grupe de virsta - total,Incidenta (caz nou),2019,660.0
SAN021200,Sifilis,Femei,Grupe de virsta - total,La 100000 locuitori,2019,47.4
SAN021200,Sifilis,Ambele sexe,0-14 ani,Incidenta (caz nou),2020,20.0
SAN021200,Sifilis,Ambele sexe,0-14 ani,La 100000 locuitori,2020,4.1
SAN021200,Sifilis,Ambele sexe,15-17 ani,Incidenta (caz nou),2020,36.0
SAN021200,Sifilis,Ambele sexe,15-17 ani,La 100000 locuitori,2020,42.9
SAN021200,Sifilis,Ambele sexe,18-19 ani,Incidenta (caz nou),2020,65.0
SAN021200,Sifilis,Ambele sexe,18-19 ani,La 100000 locuitori,2020,122.1
SAN021200,Sifilis,Ambele sexe,20-29 ani,Incidenta (caz nou),2020,340.0
SAN021200,Sifilis,Ambele sexe,20-29 ani,La 100000 locuitori,2020,105.9
SAN021200,Sifilis,Ambele sexe,30-39 ani,Incidenta (caz nou),2020,274.0
SAN021200,Sifilis,Ambele sexe,30-39 ani,La 100000 locuitori,2020,66.0
SAN021200,Sifilis,Ambele sexe,40 ani si peste,Incidenta (caz nou),2020,340.0
SAN021200,Sifilis,Ambele sexe,40 ani si peste,La 100000 locuitori,2020,26.6
SAN021200,Sifilis,Ambele sexe,Grupe de virsta - total,Incidenta (caz nou),2020,1075.0
SAN021200,Sifilis,Ambele sexe,Grupe de virsta - total,La 100000 locuitori,2020,40.8
SAN021200,Sifilis,Barbati,0-14 ani,Incidenta (caz nou),2020,6.0
SAN021200,Sifilis,Barbati,0-14 ani,La 100000 locuitori,2020,2.4
SAN021200,Sifilis,Barbati,15-17 ani,Incidenta (caz nou),2020,9.0
SAN021200,Sifilis,Barbati,15-17 ani,La 100000 locuitori,2020,20.9
SAN021200,Sifilis,Barbati,18-19 ani,Incidenta (caz nou),2020,31.0
SAN021200,Sifilis,Barbati,18-19 ani,La 100000 locuitori,2020,113.0
SAN021200,Sifilis,Barbati,20-29 ani,Incidenta (caz nou),2020,178.0
SAN021200,Sifilis,Barbati,20-29 ani,La 100000 locuitori,2020,110.2
SAN021200,Sifilis,Barbati,30-39 ani,Incidenta (caz nou),2020,165.0
SAN021200,Sifilis,Barbati,30-39 ani,La 100000 locuitori,2020,79.5
SAN021200,Sifilis,Barbati,40 ani si peste,Incidenta (caz nou),2020,218.0
SAN021200,Sifilis,Barbati,40 ani si peste,La 100000 locuitori,2020,38.3
SAN021200,Sifilis,Barbati,Grupe de virsta - total,Incidenta (caz nou),2020,607.0
SAN021200,Sifilis,Barbati,Grupe de virsta - total,La 100000 locuitori,2020,48.3
SAN021200,Sifilis,Femei,0-14 ani,Incidenta (caz nou),2020,14.0
SAN021200,Sifilis,Femei,0-14 ani,La 100000 locuitori,2020,5.9
SAN021200,Sifilis,Femei,15-17 ani,Incidenta (caz nou),2020,27.0
SAN021200,Sifilis,Femei,15-17 ani,La 100000 locuitori,2020,66.2
SAN021200,Sifilis,Femei,18-19 ani,Incidenta (caz nou),2020,34.0
SAN021200,Sifilis,Femei,18-19 ani,La 100000 locuitori,2020,131.8
SAN021200,Sifilis,Femei,20-29 ani,Incidenta (caz nou),2020,162.0
SAN021200,Sifilis,Femei,20-29 ani,La 100000 locuitori,2020,101.4
SAN021200,Sifilis,Femei,30-39 ani,Incidenta (caz nou),2020,109.0
SAN021200,Sifilis,Femei,30-39 ani,La 100000 locuitori,2020,52.4
SAN021200,Sifilis,Femei,40 ani si peste,Incidenta (caz nou),2020,122.0
SAN021200,Sifilis,Femei,40 ani si peste,La 100000 locuitori,2020,17.2
SAN021200,Sifilis,Femei,Grupe de virsta - total,Incidenta (caz nou),2020,468.0
SAN021200,Sifilis,Femei,Grupe de virsta - total,La 100000 locuitori,2020,34.0
SAN021200,Sifilis,Ambele sexe,0-14 ani,Incidenta (caz nou),2021,15.0
SAN021200,Sifilis,Ambele sexe,0-14 ani,La 100000 locuitori,2021,3.2
SAN021200,Sifilis,Ambele sexe,15-17 ani,Incidenta (caz nou),2021,65.0
SAN021200,Sifilis,Ambele sexe,15-17 ani,La 100000 locuitori,2021,77.0
SAN021200,Sifilis,Ambele sexe,18-19 ani,Incidenta (caz nou),2021,92.0
SAN021200,Sifilis,Ambele sexe,18-19 ani,La 100000 locuitori,2021,179.9
SAN021200,Sifilis,Ambele sexe,20-29 ani,Incidenta (caz nou),2021,435.0
SAN021200,Sifilis,Ambele sexe,20-29 ani,La 100000 locuitori,2021,145.1
SAN021200,Sifilis,Ambele sexe,30-39 ani,Incidenta (caz nou),2021,362.0
SAN021200,Sifilis,Ambele sexe,30-39 ani,La 100000 locuitori,2021,88.0
SAN021200,Sifilis,Ambele sexe,40 ani si peste,Incidenta (caz nou),2021,298.0
SAN021200,Sifilis,Ambele sexe,40 ani si peste,La 100000 locuitori,2021,23.4
SAN021200,Sifilis,Ambele sexe,Grupe de virsta - total,Incidenta (caz nou),2021,1267.0
SAN021200,Sifilis,Ambele sexe,Grupe de virsta - total,La 100000 locuitori,2021,48.8
SAN021200,Sifilis,Barbati,0-14 ani,Incidenta (caz nou),2021,8.0
SAN021200,Sifilis,Barbati,0-14 ani,La 100000 locuitori,2021,3.3
SAN021200,Sifilis,Barbati,15-17 ani,Incidenta (caz nou),2021,16.0
SAN021200,Sifilis,Barbati,15-17 ani,La 100000 locuitori,2021,37.0
SAN021200,Sifilis,Barbati,18-19 ani,Incidenta (caz nou),2021,41.0
SAN021200,Sifilis,Barbati,18-19 ani,La 100000 locuitori,2021,155.9
SAN021200,Sifilis,Barbati,20-29 ani,Incidenta (caz nou),2021,260.0
SAN021200,Sifilis,Barbati,20-29 ani,La 100000 locuitori,2021,172.7
SAN021200,Sifilis,Barbati,30-39 ani,Incidenta (caz nou),2021,209.0
SAN021200,Sifilis,Barbati,30-39 ani,La 100000 locuitori,2021,101.8
SAN021200,Sifilis,Barbati,40 ani si peste,Incidenta (caz nou),2021,183.0
SAN021200,Sifilis,Barbati,40 ani si peste,La 100000 locuitori,2021,32.3
SAN021200,Sifilis,Barbati,Grupe de virsta - total,Incidenta (caz nou),2021,717.0
SAN021200,Sifilis,Barbati,Grupe de virsta - total,La 100000 locuitori,2021,58.0
SAN021200,Sifilis,Femei,0-14 ani,Incidenta (caz nou),2021,7.0
SAN021200,Sifilis,Femei,0-14 ani,La 100000 locuitori,2021,3.0
SAN021200,Sifilis,Femei,15-17 ani,Incidenta (caz nou),2021,49.0
SAN021200,Sifilis,Femei,15-17 ani,La 100000 locuitori,2021,119.1
SAN021200,Sifilis,Femei,18-19 ani,Incidenta (caz nou),2021,51.0
SAN021200,Sifilis,Femei,18-19 ani,La 100000 locuitori,2021,205.3
SAN021200,Sifilis,Femei,20-29 ani,Incidenta (caz nou),2021,175.0
SAN021200,Sifilis,Femei,20-29 ani,La 100000 locuitori,2021,117.3
SAN021200,Sifilis,Femei,30-39 ani,Incidenta (caz nou),2021,153.0
SAN021200,Sifilis,Femei,30-39 ani,La 100000 locuitori,2021,74.3
SAN021200,Sifilis,Femei,40 ani si peste,Incidenta (caz nou),2021,115.0
SAN021200,Sifilis,Femei,40 ani si peste,La 100000 locuitori,2021,16.2
SAN021200,Sifilis,Femei,Grupe de virsta - total,Incidenta (caz nou),2021,550.0
SAN021200,Sifilis,Femei,Grupe de virsta - total,La 100000 locuitori,2021,40.4
SAN021200,Sifilis,Ambele sexe,0-14 ani,Incidenta (caz nou),2022,16.0
SAN021200,Sifilis,Ambele sexe,0-14 ani,La 100000 locuitori,2022,3.5
SAN021200,Sifilis,Ambele sexe,15-17 ani,Incidenta (caz nou),2022,80.0
SAN021200,Sifilis,Ambele sexe,15-17 ani,La 100000 locuitori,2022,94.4
