Indicatori,Sectiuni si capitole conform NCM,Tari UE,Ani,value
Export,10 ..Cereale,Portugalia,2021,-
Export,10 ..Cereale,Portugalia,2022,-
Export,10 ..Cereale,Portugalia,2023,2013.36
Export,10 ..Cereale,Portugalia,2024,-
Export,10 ..Cereale,Romania,2020,6096.49
Export,10 ..Cereale,Romania,2021,34089.90
Export,10 ..Cereale,Romania,2022,178369.98
Export,10 ..Cereale,Romania,2023,246975.00
Export,10 ..Cereale,Romania,2024,158457.48
Export,10 ..Cereale,Slovacia,2020,1028.76
Export,10 ..Cereale,Slovacia,2021,3361.96
Export,10 ..Cereale,Slovacia,2022,-
Export,10 ..Cereale,Slovacia,2023,-
Export,10 ..Cereale,Slovacia,2024,-
Export,10 ..Cereale,Slovenia,2020,-
Export,10 ..Cereale,Slovenia,2021,-
Export,10 ..Cereale,Slovenia,2022,-
Export,10 ..Cereale,Slovenia,2023,-
Export,10 ..Cereale,Slovenia,2024,-
Export,10 ..Cereale,Spania,2020,295.57
Export,10 ..Cereale,Spania,2021,-
Export,10 ..Cereale,Spania,2022,-
Export,10 ..Cereale,Spania,2023,2948.16
Export,10 ..Cereale,Spania,2024,-
Export,10 ..Cereale,Suedia,2020,-
Export,10 ..Cereale,Suedia,2021,-
Export,10 ..Cereale,Suedia,2022,-
Export,10 ..Cereale,Suedia,2023,-
Export,10 ..Cereale,Suedia,2024,-
Export,10 ..Cereale,Tarile de Jos (Netherlands),2020,414.60
Export,10 ..Cereale,Tarile de Jos (Netherlands),2021,576.27
Export,10 ..Cereale,Tarile de Jos (Netherlands),2022,1084.24
Export,10 ..Cereale,Tarile de Jos (Netherlands),2023,140.61
Export,10 ..Cereale,Tarile de Jos (Netherlands),2024,6.42
Export,10 ..Cereale,Ungaria,2020,29.76
Export,10 ..Cereale,Ungaria,2021,-
Export,10 ..Cereale,Ungaria,2022,1584.62
Export,10 ..Cereale,Ungaria,2023,-
Export,10 ..Cereale,Ungaria,2024,-
Export,11 ..Produse ale industriei moraritului; malt; amidon; inulina; gluten de griu,Austria,2020,-
Export,11 ..Produse ale industriei moraritului; malt; amidon; inulina; gluten de griu,Austria,2021,-
Export,11 ..Produse ale industriei moraritului; malt; amidon; inulina; gluten de griu,Austria,2022,-
Export,11 ..Produse ale industriei moraritului; malt; amidon; inulina; gluten de griu,Austria,2023,-
Export,11 ..Produse ale industriei moraritului; malt; amidon; inulina; gluten de griu,Austria,2024,-
Export,11 ..Produse ale industriei moraritului; malt; amidon; inulina; gluten de griu,Belgia,2020,-
Export,11 ..Produse ale industriei moraritului; malt; amidon; inulina; gluten de griu,Belgia,2021,-
Export,11 ..Produse ale industriei moraritului; malt; amidon; inulina; gluten de griu,Belgia,2022,-
Export,11 ..Produse ale industriei moraritului; malt; amidon; inulina; gluten de griu,Belgia,2023,-
Export,11 ..Produse ale industriei moraritului; malt; amidon; inulina; gluten de griu,Belgia,2024,-
Export,11 ..Produse ale industriei moraritului; malt; amidon; inulina; gluten de griu,Bulgaria,2020,7.65
Export,11 ..Produse ale industriei moraritului; malt; amidon; inulina; gluten de griu,Bulgaria,2021,-
Export,11 ..Produse ale industriei moraritului; malt; amidon; inulina; gluten de griu,Bulgaria,2022,11.50
Export,11 ..Produse ale industriei moraritului; malt; amidon; inulina; gluten de griu,Bulgaria,2023,-
Export,11 ..Produse ale industriei moraritului; malt; amidon; inulina; gluten de griu,Bulgaria,2024,-
Export,11 ..Produse ale industriei moraritului; malt; amidon; inulina; gluten de griu,Cehia,2020,95.18
Export,11 ..Produse ale industriei moraritului; malt; amidon; inulina; gluten de griu,Cehia,2021,419.78
Export,11 ..Produse ale industriei moraritului; malt; amidon; inulina; gluten de griu,Cehia,2022,791.06
Export,11 ..Produse ale industriei moraritului; malt; amidon; inulina; gluten de griu,Cehia,2023,2136.12
Export,11 ..Produse ale industriei moraritului; malt; amidon; inulina; gluten de griu,Cehia,2024,2700.03
Export,11 ..Produse ale industriei moraritului; malt; amidon; inulina; gluten de griu,Cipru,2020,-
Export,11 ..Produse ale industriei moraritului; malt; amidon; inulina; gluten de griu,Cipru,2021,-
Export,11 ..Produse ale industriei moraritului; malt; amidon; inulina; gluten de griu,Cipru,2022,-
Export,11 ..Produse ale industriei moraritului; malt; amidon; inulina; gluten de griu,Cipru,2023,-
Export,11 ..Produse ale industriei moraritului; malt; amidon; inulina; gluten de griu,Cipru,2024,-
Export,11 ..Produse ale industriei moraritului; malt; amidon; inulina; gluten de griu,Croatia,2020,-
Export,11 ..Produse ale industriei moraritului; malt; amidon; inulina; gluten de griu,Croatia,2021,-
Export,11 ..Produse ale industriei moraritului; malt; amidon; inulina; gluten de griu,Croatia,2022,-
Export,11 ..Produse ale industriei moraritului; malt; amidon; inulina; gluten de griu,Croatia,2023,-
Export,11 ..Produse ale industriei moraritului; malt; amidon; inulina; gluten de griu,Croatia,2024,-
Export,11 ..Produse ale industriei moraritului; malt; amidon; inulina; gluten de griu,Danemarca,2020,-
Export,11 ..Produse ale industriei moraritului; malt; amidon; inulina; gluten de griu,Danemarca,2021,-
Export,11 ..Produse ale industriei moraritului; malt; amidon; inulina; gluten de griu,Danemarca,2022,-
Export,11 ..Produse ale industriei moraritului; malt; amidon; inulina; gluten de griu,Danemarca,2023,-
Export,11 ..Produse ale industriei moraritului; malt; amidon; inulina; gluten de griu,Danemarca,2024,-
Export,11 ..Produse ale industriei moraritului; malt; amidon; inulina; gluten de griu,Estonia,2020,-
Export,11 ..Produse ale industriei moraritului; malt; amidon; inulina; gluten de griu,Estonia,2021,-
Export,11 ..Produse ale industriei moraritului; malt; amidon; inulina; gluten de griu,Estonia,2022,-
Export,11 ..Produse ale industriei moraritului; malt; amidon; inulina; gluten de griu,Estonia,2023,-
Export,11 ..Produse ale industriei moraritului; malt; amidon; inulina; gluten de griu,Estonia,2024,-
Export,11 ..Produse ale industriei moraritului; malt; amidon; inulina; gluten de griu,Finlanda,2020,-
Export,11 ..Produse ale industriei moraritului; malt; amidon; inulina; gluten de griu,Finlanda,2021,-
Export,11 ..Produse ale industriei moraritului; malt; amidon; inulina; gluten de griu,Finlanda,2022,-
Export,11 ..Produse ale industriei moraritului; malt; amidon; inulina; gluten de griu,Finlanda,2023,-
Export,11 ..Produse ale industriei moraritului; malt; amidon; inulina; gluten de griu,Finlanda,2024,-
Export,11 ..Produse ale industriei moraritului; malt; amidon; inulina; gluten de griu,Franta,2020,-
Export,11 ..Produse ale industriei moraritului; malt; amidon; inulina; gluten de griu,Franta,2021,-
Export,11 ..Produse ale industriei moraritului; malt; amidon; inulina; gluten de griu,Franta,2022,-
Export,11 ..Produse ale industriei moraritului; malt; amidon; inulina; gluten de griu,Franta,2023,0.44
Export,11 ..Produse ale industriei moraritului; malt; amidon; inulina; gluten de griu,Franta,2024,0.03
